,Website,Treatment,FP,FCP,LT,Joules,Trial,Joules_kalman,FCP_kalman,LT_kalman
0,99_creativecommons,stripped,0.0,424.0,790.0,7.252452000000001,0,6.65644583727561,420.6787518300754,628.6272532709514
1,99_creativecommons,stripped,0.0,1423.0,1715.0,8.039052,1,7.251105617271699,666.4089933989691,906.7421793816696
2,99_creativecommons,stripped,0.0,580.0,786.0,7.016471999999999,2,7.130903632419757,635.0394762081502,861.4594481293533
3,99_creativecommons,stripped,0.0,342.0,790.0,6.939399600000001,3,7.029197182161861,515.6201050410871,831.5672904185735
4,99_creativecommons,stripped,0.0,610.0,983.0,7.2698472,4,7.157990817056026,555.5177177670486,897.0758448825452
5,99_creativecommons,stripped,0.0,1202.0,1500.0,7.268184,5,7.217062577117938,832.057048638223,1160.6460329863326
6,99_creativecommons,stripped,0.0,2053.0,2348.0,9.3112128,6,8.34007919393249,1356.3313597594115,1681.4128873228974
7,99_creativecommons,stripped,0.0,484.0,767.0,6.767856,7,7.496888768252937,981.2856205198349,1279.9414246375227
8,99_creativecommons,stripped,0.0,442.0,768.0,7.5216167999999985,8,7.510150814878393,749.3343629382753,1055.101290439998
9,99_creativecommons,stripped,0.0,781.0,1116.0,8.577864000000002,9,8.08278151513193,762.9558016761624,1081.850198322205
10,98_amazon,stripped,0.0,357.0,1023.0,8.951507999999999,0,6.432636595575112,297.5957812208643,703.6333403109913
11,98_amazon,stripped,0.0,322.0,1216.0,8.400888,1,7.099666821466714,302.05297785496094,795.2115024001087
12,98_amazon,stripped,0.0,981.0,1040.0,9.0088164,2,7.9637600980255066,498.1389787649531,864.6965497284247
13,98_amazon,stripped,0.0,375.0,998.0,8.57394,3,8.259503599199519,456.42709039828793,909.2193398768106
14,98_amazon,stripped,0.0,6020.0,6195.0,17.794944,4,12.961063359180727,2458.606511521366,2788.401987972922
15,98_amazon,stripped,0.0,632.0,1038.0,8.3746224,5,10.689830907095198,1785.652620133051,2150.6725240176697
16,98_amazon,stripped,0.0,176.0,1135.0,9.7088652,6,10.203515509956192,1187.1714463607232,1777.0311575219937
17,98_amazon,stripped,0.0,361.0,1024.0,9.205326,7,9.708522950078365,878.8916502229181,1498.9456012314408
18,98_amazon,stripped,0.0,572.0,3450.0,10.807884,8,10.253724411461745,764.2164340460032,2220.5423007967784
19,98_amazon,stripped,0.0,2335.0,2486.0,19.503216,9,14.840867383121068,1351.4889534353915,2318.780878211669
20,97_yandex,stripped,0.0,352.0,820.0,7.047935999999999,0,4.506962732583337,199.47429093521018,523.8876273518695
21,97_yandex,stripped,0.0,277.0,846.0,7.032204000000001,1,5.949368277756287,237.06647888747452,667.1767768431171
22,97_yandex,stripped,0.0,274.0,824.0,6.969276000000001,2,6.6171699369722905,258.777645261005,754.180746168706
23,97_yandex,stripped,0.0,231.0,850.0,6.7977792,3,6.737175327747886,241.98272093135466,809.3310597697307
24,97_yandex,stripped,0.0,209.0,806.0,6.827687999999999,4,6.79741478361962,221.95477689550177,807.4014566074296
25,97_yandex,stripped,0.0,545.0,4266.0,9.454932,5,8.566407368369443,418.24572463974323,2813.1524821928188
26,97_yandex,stripped,0.0,239.0,903.0,8.3241324,6,8.405131987508566,309.32013362240923,1705.1735145494501
27,97_yandex,stripped,0.0,279.0,820.0,8.369424,7,8.381362120981166,290.8946443928065,1191.7128693193958
28,97_yandex,stripped,0.0,248.0,1143.0,10.383120000000002,8,9.713874674902353,264.82758538928266,1163.455927600032
29,97_yandex,stripped,0.0,6269.0,19398.0,49.87044,9,36.444950676371334,3913.562219672193,11740.804783223773
30,96_weebly,stripped,0.0,246.0,1718.0,9.59652,0,6.52403263655484,190.97148634687844,1006.1012106788245
31,96_weebly,stripped,0.0,482.0,1526.0,8.7017868,1,6.998027727300855,258.55532643411107,1088.8771620471518
32,96_weebly,stripped,0.0,289.0,1248.0,8.558208,2,7.503316830011399,269.1620185579635,1130.007182950349
33,96_weebly,stripped,0.0,265.0,1282.0,8.73126,3,7.956634612655904,267.5211609248427,1177.0213396824095
34,96_weebly,stripped,0.0,311.0,1256.0,8.699796000000001,4,8.244011646935355,285.3742784577906,1203.3013074513283
35,96_weebly,stripped,0.0,622.0,5545.0,22.973976,5,14.036099900433616,425.4942672031501,2692.584344929702
36,96_weebly,stripped,0.0,220.0,1260.0,8.636868000000002,6,11.900108897936365,339.5644478413045,2194.8731158417877
37,96_weebly,stripped,0.0,214.0,1253.0,8.9850276,7,10.744329623280647,286.97698395857117,1865.884561748592
38,96_weebly,stripped,0.0,283.0,3528.0,9.98982,8,10.444939800975897,285.31052038364703,2447.762212996665
39,96_weebly,stripped,0.0,361.0,2781.0,9.98982,9,10.264295356983967,317.03203408662796,2564.5342055618794
40,95_github,stripped,0.0,240.0,517.0,8.511012000000001,0,7.4366321630625825,158.64926304866904,315.6723429662788
41,95_github,stripped,0.0,237.0,451.0,8.6526,1,8.063449704783274,177.77282370671676,354.67174040757106
42,95_github,stripped,0.0,433.0,593.0,9.061632,2,8.657253810427973,270.1157672351107,452.2304526455731
43,95_github,stripped,0.0,233.0,569.0,9.189590399999998,3,8.980653498212602,255.0316816773561,504.63577243821067
44,95_github,stripped,0.0,246.0,483.0,8.621136,4,8.761547214923688,251.2228778989121,494.67200759043686
45,95_github,stripped,0.0,222.0,490.0,8.4192696,5,8.552846886069968,238.75082655711103,492.50459265784224
46,95_github,stripped,0.0,222.0,873.0,10.61667,6,9.811334597337463,231.57388078483785,669.3924453817642
47,95_github,stripped,0.0,505.0,920.0,12.8559852,7,11.667937285431773,348.87254337161585,785.9667562517775
48,95_github,stripped,0.0,260.0,1481.0,10.14714,8,10.740565988689834,310.73087614615656,1109.328500397891
49,95_github,stripped,0.0,316.0,506.0,8.872848,9,9.601644702141463,312.99254374099877,828.6183195019635
50,92_archive,stripped,0.0,563.0,818.0,5.9711184,0,5.39067964130981,327.02662213259487,453.2687148095745
51,92_archive,stripped,0.0,246.0,512.0,5.4864864,1,5.434671173290325,313.10166179363705,464.09212546602697
52,92_archive,stripped,0.0,355.0,483.0,5.554666800000001,2,5.499455440284784,324.62516795945544,469.5921030697787
53,92_archive,stripped,0.0,380.0,1354.0,7.2541116,3,6.4756832703306815,342.6490563522692,770.92528406835
54,92_archive,stripped,0.0,5613.0,867.0,7.252452000000001,4,6.9103500733769625,2175.087393766549,805.6744658666125
55,92_archive,stripped,0.0,410.0,506.0,5.710716,5,6.238306648953756,1544.9524113046427,694.758651505635
56,92_archive,stripped,0.0,790.0,1142.0,6.088284,6,6.154244844890727,1272.5458654342885,861.7803298586687
57,92_archive,stripped,0.0,444.0,551.0,7.8405696,7,7.0991781897582396,972.2926787896565,745.3147000814338
58,92_archive,stripped,0.0,684.0,496.0,5.5231956,8,6.216068086620627,867.6369170984804,651.7565003450678
59,92_archive,stripped,0.0,415.0,518.0,5.679252,9,5.915259967207766,703.204765132676,601.5362652124246
60,91_bbc,stripped,0.0,250.0,1899.0,8.243568000000002,0,6.945960522855942,177.08289219604188,1005.9127016412033
61,91_bbc,stripped,0.0,393.0,1165.0,7.962213600000001,1,7.358928295428955,217.61615759733638,1031.7712521406656
62,91_bbc,stripped,0.0,0.0,1075.0,7.790903999999999,2,7.575258452333662,153.37649192738155,1043.135289565279
63,91_bbc,stripped,0.0,636.0,1297.0,7.8205932,3,7.703633749702324,319.79668138200157,1122.7587233182608
64,91_bbc,stripped,0.0,412.0,1086.0,7.710443999999999,4,7.707231720258591,353.49292262659645,1110.3800803015986
65,91_bbc,stripped,0.0,1960.0,3355.0,11.32704,5,9.623705119936098,953.7736163478519,1888.7376539963484
66,91_bbc,stripped,0.0,204.0,1466.0,8.339868000000001,6,8.943670694942329,671.2167277678045,1740.352354632886
67,91_bbc,stripped,0.0,1673.0,3467.0,10.839348,7,9.947893815715705,1049.9875404965626,2349.501880720448
68,91_bbc,stripped,0.0,919.0,1584.0,12.003516,8,11.036871882170995,1000.3988151735483,2078.867028572213
69,91_bbc,stripped,0.0,1093.0,2209.0,9.454932,9,10.198825776167213,1035.4725271413931,2124.9146698961854
70,89_stackoverflow,stripped,0.0,24566.0,24703.0,28.455372,0,12.438977023985862,9472.762266411279,9605.465683284057
71,89_stackoverflow,stripped,0.0,430.0,702.0,6.2928,1,11.968255182090555,8038.822930761073,8240.792042060646
72,89_stackoverflow,stripped,0.0,237.0,711.0,6.591708,2,11.261093391554194,6028.867671567568,6354.275420259324
73,89_stackoverflow,stripped,0.0,412.0,863.0,6.7033656,3,10.481367399462457,4296.192380385336,4698.866750382649
74,89_stackoverflow,stripped,0.0,345.0,662.0,6.136884,4,9.62380605736677,2984.522418026142,3385.046434218203
75,89_stackoverflow,stripped,0.0,239.0,672.0,6.418656,5,8.93793372866162,2044.75917102524,2472.9228612008446
76,89_stackoverflow,stripped,0.0,473.0,1161.0,7.832743200000001,6,8.690244875544847,1499.7923630129853,2025.6890612951788
77,89_stackoverflow,stripped,0.0,403.0,654.0,6.4673316,7,8.178616945785606,1117.4382120700366,1555.288749195931
78,89_stackoverflow,stripped,0.0,1520.0,714.0,6.541516799999999,8,7.795980752999015,1258.0977227317246,1266.0429371988498
79,88_aliexpress,stripped,0.0,250.0,517.0,6.261336,0,4.570622909842987,179.2263631060949,343.5726339629208
80,88_aliexpress,stripped,0.0,332.0,511.0,6.4830672,1,4.948236956144853,204.14252109707303,368.7923533285717
81,88_aliexpress,stripped,0.0,263.0,640.0,6.388653600000001,2,5.383584842611974,219.65763163949273,435.7735379599494
82,88_aliexpress,stripped,0.0,552.0,1135.0,16.83324,3,9.38843421813954,324.13086962430657,644.0798282647862
83,88_aliexpress,stripped,0.0,311.0,530.0,6.513048,4,8.326622322104036,319.70038464836836,607.3289471698387
84,88_aliexpress,stripped,0.0,697.0,946.0,8.5617648,5,8.415256502294163,450.76656324716885,720.1432310085438
85,88_aliexpress,stripped,0.0,299.0,531.0,7.2226404,6,7.962183313968008,397.4056896035306,656.2228532176413
86,88_aliexpress,stripped,0.0,7828.0,8070.0,23.766192,7,13.984061477977649,3023.13395175034,3177.3581252174463
87,88_aliexpress,stripped,0.0,1001.0,562.0,6.513048,8,11.13409498691518,2307.0842638487643,2285.5727980131096
88,88_aliexpress,stripped,0.0,903.0,532.0,5.8995,9,9.136383738830325,1809.4571249309624,1686.9394518198621
89,87_ebay,stripped,0.0,461.0,1220.0,8.605404000000002,0,6.950515757184076,304.03562482256046,804.0334940820356
90,87_ebay,stripped,0.0,458.0,1261.0,8.699796000000001,1,7.5819048651112375,357.5192146003399,992.190127994467
91,87_ebay,stripped,0.0,799.0,1997.0,20.29428,2,13.60888967863605,564.1240291351107,1521.1721955797643
92,87_ebay,stripped,0.0,453.0,1219.0,8.961976799999999,3,11.268506415749505,508.5553833224485,1354.7218749631063
93,87_ebay,stripped,0.0,473.0,1234.0,8.80992,4,10.012623857600813,490.4949990867146,1287.6350136445662
94,87_ebay,stripped,0.0,691.0,1412.0,9.612252,5,9.807423266771359,592.7232576678326,1356.8656544976761
95,87_ebay,stripped,0.0,461.0,1222.0,9.36054,6,9.578203003463816,525.5034697980287,1281.7641687787645
96,87_ebay,stripped,0.0,535.0,1289.0,9.1581192,7,9.362688364361558,530.3506907596062,1285.793791985388
97,87_ebay,stripped,0.0,476.0,1231.0,10.367388,8,9.878149968351794,502.607573084038,1255.2788161210028
98,83_bongacams,stripped,0.0,849.0,1944.0,13.7655,0,9.904102071524385,523.5950417287733,1257.7102570627644
99,83_bongacams,stripped,0.0,737.0,1858.0,12.451032,1,11.187468977036147,606.7033011406261,1426.2998328224876
100,83_bongacams,stripped,0.0,1132.0,2286.0,15.590412,2,13.819103029406781,872.884519969561,1771.631953722565
101,83_bongacams,stripped,0.0,707.0,1815.0,12.4338384,3,12.970864721741556,784.3514897785849,1790.8019665018776
102,83_bongacams,stripped,0.0,922.0,4516.0,17.930376,4,16.01856411356532,858.612265443548,3028.897370802846
103,83_bongacams,stripped,0.0,1322.0,12091.0,23.918112,5,20.87552747849152,1109.1756840273436,7178.861442561697
104,83_bongacams,stripped,0.0,1122.0,1981.0,17.14788,6,18.583438973145054,1116.1133717533107,4792.97769430014
105,83_bongacams,stripped,0.0,1001.0,1981.0,13.758624,7,15.616679667455434,1053.8331721772147,3501.3682716530393
106,83_bongacams,stripped,0.0,829.0,1955.0,12.541273200000004,8,13.725621271815774,932.1882990797994,2790.9430417980348
107,83_bongacams,stripped,0.0,762.0,1859.0,12.268152,9,12.829427642242278,840.1083527359596,2362.769352700438
108,82_imdb,stripped,0.0,245.0,3099.0,11.927584799999998,0,9.766089020078416,522.2990328069474,2270.6603426185466
109,82_imdb,stripped,0.0,2265.0,4994.0,15.448824,1,12.566501935517117,1025.9613395035738,3246.8710336524928
110,82_imdb,stripped,0.0,636.0,3124.0,12.0219984,2,12.246936421193912,865.9969865399836,3188.0883945399864
111,82_imdb,stripped,0.0,2387.0,6526.0,19.826856,3,16.8127114937937,1549.7657677771679,4887.487996268438
112,82_imdb,stripped,0.0,949.0,3579.0,15.885683999999998,4,16.25206317665781,1272.6805931769177,4211.770408341898
113,82_imdb,stripped,0.0,1044.0,3124.0,11.6600796,5,13.473179602882311,1166.4387761636679,3648.185767153934
114,82_imdb,stripped,0.0,429.0,3562.0,14.143068,6,13.87860889527735,823.1246855775034,3603.4980917518956
115,82_imdb,stripped,0.0,389.0,3125.0,12.4783308,7,13.031121151328717,620.8988719135666,3355.351137687332
116,82_imdb,stripped,0.0,623.0,3128.0,12.0849408,8,12.458464937887866,621.8777932087363,3237.443048111197
117,82_imdb,stripped,0.0,2650.0,3125.0,12.019248,9,12.192637788272405,1566.8308377499602,3179.1276573854543
118,79_spotify,stripped,0.0,733.0,734.0,8.636868000000002,0,7.7410861801242214,478.8969197584807,505.0703125487464
119,79_spotify,stripped,0.0,646.0,756.0,10.8418284,1,9.5226577664549,584.0191618529717,574.0379399987964
120,79_spotify,stripped,0.0,863.0,975.0,9.644508,2,9.60154073077114,779.099156847316,732.5612509850121
121,79_spotify,stripped,0.0,1991.0,2006.0,13.208832,3,11.968650751876718,1634.0650432517673,1288.3184279474365
122,79_spotify,stripped,0.0,1295.0,1304.0,10.653001200000002,4,11.103950704872545,1394.6806116451887,1295.362126080027
123,79_spotify,stripped,0.0,916.0,931.0,12.3754176,5,11.93976721824213,1056.7034690577746,1130.3019449341778
124,79_spotify,stripped,0.0,320.0,2891.0,7.7419152,6,9.18019064456961,536.5437960777858,1929.937309347587
125,79_spotify,stripped,0.0,630.0,634.0,8.3001672,7,8.601680819467163,602.5298738067847,1340.9343070747586
126,79_spotify,stripped,0.0,481.0,490.0,9.110912399999998,8,8.936439489254838,516.7219798037713,954.0985488253
127,79_spotify,stripped,0.0,550.0,678.0,9.266148,9,9.15318306507183,540.2183988377341,828.5754738269453
128,77_sourceforge,stripped,0.0,24566.0,845.0,6.5300256,0,6.074542478954718,9658.727098273304,663.9523907413189
129,77_sourceforge,stripped,0.0,393.0,670.0,6.623171999999999,1,6.359574306176664,8321.635786338873,665.0728834942244
130,77_sourceforge,stripped,0.0,3543.0,3935.0,8.290764000000001,2,7.503576136982421,7182.629053072965,1620.3215535565312
131,77_sourceforge,stripped,0.0,345.0,580.0,6.561745199999999,3,6.934581482732172,5204.740369663585,1264.627194771478
132,77_sourceforge,stripped,0.0,855.0,959.0,7.474410000000001,4,7.261701527261547,3838.5532769215215,1153.751204804772
133,77_sourceforge,stripped,0.0,1557.0,735.0,7.041553200000001,5,7.128235461291718,3095.756335170761,998.3332538661689
134,77_sourceforge,stripped,0.0,926.0,1037.0,8.696952000000001,6,8.07934632433311,2378.1121788191986,1012.8115047408374
135,77_sourceforge,stripped,0.0,170.0,626.0,6.7191012,7,7.254622188602241,1642.6741636079546,867.4780024151933
136,77_sourceforge,stripped,0.0,1001.0,736.0,6.451596,8,6.767741908741572,1428.2977476139179,818.0130635099825
137,76_forbes,stripped,0.0,380.0,1050.0,8.2769256,0,5.9406831217764235,244.54223843171604,705.5666403530738
138,76_forbes,stripped,0.0,387.0,1080.0,9.4885668,1,6.93987815965244,276.3815210857301,772.4621119202402
139,76_forbes,stripped,0.0,379.0,1064.0,8.184531600000001,2,7.436079914382948,311.10018287469364,855.1884900922099
140,76_forbes,stripped,0.0,755.0,1895.0,13.419396,3,10.057995374018725,482.02400534778377,1202.3824323981448
141,76_forbes,stripped,0.0,386.0,1057.0,7.850268000000001,4,9.063608708527251,443.4006714471994,1150.7092526618915
142,76_forbes,stripped,0.0,429.0,10209.0,26.27244,5,16.877700761139362,437.5208659542888,4450.204072453161
143,76_forbes,stripped,0.0,507.0,2041.0,12.003516,6,14.659147622628225,466.0364967051795,3564.105690815881
144,76_forbes,stripped,0.0,1139.0,9080.0,25.322724,7,19.516269435623308,742.7293556077541,5600.635389668469
145,76_forbes,stripped,0.0,418.0,1346.0,19.532016,8,19.523443645723745,609.132185496024,4027.384916346593
146,76_forbes,stripped,0.0,591.0,1939.0,11.153988,9,15.710224500280146,601.6708066157781,3254.6898767927955
147,75_medium,stripped,0.0,1438.0,4928.0,9.7714188,0,7.657071595495531,672.7948730313482,2315.4148553651976
148,75_medium,stripped,0.0,412.0,1280.0,7.726179600000001,1,7.675261261680982,655.7196728707027,2245.3482464285153
149,75_medium,stripped,0.0,945.0,3664.0,11.9747916,2,9.214385032942953,690.246691918326,2419.8431281965545
150,75_medium,stripped,0.0,265.0,1092.0,7.2884448,3,8.454028423555247,622.5267040858902,2202.624952596837
151,75_medium,stripped,0.0,419.0,1611.0,8.196372,4,8.348907006376388,584.5622500960477,2089.595659036604
152,75_medium,stripped,0.0,296.0,1102.0,7.301318399999999,5,7.9166941362078544,525.6390427996148,1883.554257087858
153,75_medium,stripped,0.0,389.0,1212.0,8.479548000000001,6,8.14980454508616,496.23067293903506,1736.1559692235808
154,75_medium,stripped,0.0,518.0,1377.0,7.519896,7,7.88858209976834,501.06263552764324,1654.9694990086512
155,75_medium,stripped,0.0,282.0,1112.0,7.0794,8,7.552865068683081,451.5505679092422,1530.10966879643
156,72_office365,stripped,0.0,5832.0,6197.0,21.390624000000003,0,12.141565750264707,2491.7752366450336,2952.7174710080744
157,72_office365,stripped,0.0,1046.0,2410.0,13.907088,1,12.303514567112213,2374.601015840643,2910.7073412573027
158,72_office365,stripped,0.0,1325.0,2791.0,11.500092,2,12.181382650731907,2222.6784333184523,2894.0797138489197
159,72_office365,stripped,0.0,1343.0,2931.0,11.9433204,3,12.135375556882044,2056.482262180415,2900.8068591195015
160,72_office365,stripped,0.0,492.0,757.0,8.3241324,4,11.299821761052142,1717.0063056843044,2450.224927117717
161,72_office365,stripped,0.0,783.0,1755.0,13.796964,5,11.886037892924698,1498.61339828811,2292.234950437764
